minute,device_id,temperature_c,humidity_pct,pressure_bar,vibration_mm_s
2026-09-01T11:23:00,machine-02,31.244,56.626,4.944,1.743
2026-09-01T11:24:00,machine-02,31.489,56.226,4.935,2.549
2026-09-01T11:25:00,machine-02,32.273,55.395,5.236,2.092
2026-09-01T11:26:00,machine-02,32.452,55.144,5.243,2.289
2026-09-01T11:27:00,machine-02,32.975,54.365,5.273,2.309
2026-09-01T11:28:00,machine-02,33.931,53.291,5.341,1.759
2026-09-01T11:29:00,machine-02,33.81,53.362,5.036,1.473
2026-09-01T11:30:00,machine-02,32.663,54.693,4.784,0.748
2026-09-01T11:31:00,machine-02,31.886,55.76,4.628,0.962
2026-09-01T11:32:00,machine-02,31.014,56.765,4.467,2.017
2026-09-01T11:33:00,machine-02,30.976,56.705,4.632,3.492
2026-09-01T11:34:00,machine-02,32.172,55.331,5.112,5.432
2026-09-01T11:35:00,machine-02,33.553,53.875,5.638,5.494
2026-09-01T11:36:00,machine-02,34.708,52.481,5.8,5.683
2026-09-01T11:37:00,machine-02,35.269,51.526,6.178,5.593
2026-09-01T11:38:00,machine-02,35.994,50.723,6.36,6.232
2026-09-01T11:39:00,machine-02,36.304,50.549,6.392,5.427
2026-09-01T11:40:00,machine-02,36.199,50.633,6.403,5.884
2026-09-01T11:41:00,machine-02,35.8,51.092,6.283,4.231
2026-09-01T11:42:00,machine-02,34.463,52.746,5.9,3.328
2026-09-01T11:43:00,machine-02,33.393,53.861,5.79,3.28
2026-09-01T11:44:00,machine-02,32.08,55.417,5.731,3.372
2026-09-01T11:45:00,machine-02,30.84,56.864,5.521,1.677
2026-09-01T11:46:00,machine-02,28.886,59.467,5.245,1.627
2026-09-01T11:47:00,machine-02,26.737,61.826,5.038,0.931
2026-09-01T11:48:00,machine-02,25.906,62.857,4.875,1.602
2026-09-01T11:49:00,machine-02,26.172,62.644,4.965,1.496
2026-09-01T11:50:00,machine-02,25.89,62.939,4.637,0.64
2026-09-01T11:51:00,machine-02,25.393,63.636,4.411,0.933
2026-09-01T11:52:00,machine-02,24.956,64.024,4.333,0.582
2026-09-01T11:53:00,machine-02,24.499,64.532,4.238,0.607
2026-09-01T11:54:00,machine-02,24.597,64.652,4.246,1.648
2026-09-01T11:55:00,machine-02,26.403,62.275,4.659,3.97
2026-09-01T11:56:00,machine-02,30.148,57.99,5.199,5.156
2026-09-01T11:57:00,machine-02,32.603,54.658,5.44,3.25
2026-09-01T11:58:00,machine-02,33.849,53.403,5.407,3.23
2026-09-01T11:59:00,machine-02,35.109,51.826,5.493,3.616
2026-09-01T12:00:00,machine-02,35.304,51.532,5.618,3.477
2026-09-01T12:01:00,machine-02,35.243,51.645,5.52,3.962
2026-09-01T12:02:00,machine-02,36.273,50.437,5.896,4.606
2026-09-01T12:03:00,machine-02,37.126,49.31,5.835,3.978
2026-09-01T12:04:00,machine-02,37.417,49.029,5.804,5.694
2026-09-01T12:05:00,machine-02,37.631,48.891,5.824,5.761
2026-09-01T12:06:00,machine-02,38.379,47.928,5.971,5.681
2026-09-01T12:07:00,machine-02,38.108,48.207,5.987,5.828
2026-09-01T12:08:00,machine-02,37.223,49.479,6.089,4.697
2026-09-01T12:09:00,machine-02,36.526,50.222,6.351,5.847
2026-09-01T12:10:00,machine-02,36.401,50.35,6.467,5.726
2026-09-01T12:11:00,machine-02,36.775,49.888,6.514,5.424
2026-09-01T12:12:00,machine-02,36.249,50.519,6.1,4.441
2026-09-01T12:13:00,machine-02,35.217,51.932,6.179,4.663
2026-09-01T12:14:00,machine-02,33.069,54.267,6.065,4.386
2026-09-01T12:15:00,machine-02,32.99,54.493,6.171,5.88
2026-09-01T12:16:00,machine-02,32.834,54.65,6.039,4.591
2026-09-01T12:17:00,machine-02,33.784,53.349,6.129,6.371
2026-09-01T12:18:00,machine-02,35.128,51.922,6.256,6.124
2026-09-01T12:19:00,machine-02,36.656,50.062,6.352,5.87
2026-09-01T12:20:00,machine-02,37.312,49.394,6.24,5.279
2026-09-01T12:21:00,machine-02,37.615,49.018,6.145,4.984
2026-09-01T12:22:00,machine-02,36.811,49.799,5.854,2.299
2026-09-01T12:23:00,machine-02,35.572,51.232,5.49,1.465
2026-09-01T12:24:00,machine-02,33.778,53.301,5.134,0.799
2026-09-01T12:25:00,machine-02,32.496,55.101,4.596,0.572
2026-09-01T12:26:00,machine-02,31.854,55.633,4.421,1.216
2026-09-01T12:27:00,machine-02,31.693,55.951,4.774,2.201
2026-09-01T12:28:00,machine-02,32.701,54.886,5.06,3.202
2026-09-01T12:29:00,machine-02,33.222,54.095,5.155,3.25
2026-09-01T12:30:00,machine-02,34.041,53.083,5.231,2.987
2026-09-01T12:31:00,machine-02,34.623,52.571,5.473,3.063
2026-09-01T12:32:00,machine-02,35.157,51.814,5.609,3.776
2026-09-01T12:33:00,machine-02,36.181,50.396,5.785,3.474
2026-09-01T12:34:00,machine-02,35.6,51.415,5.599,1.967
2026-09-01T12:35:00,machine-02,33.763,53.453,5.068,0.729
2026-09-01T12:36:00,machine-02,31.143,56.526,4.692,0.912
2026-09-01T12:37:00,machine-02,29.831,58.252,4.793,1.824
2026-09-01T12:38:00,machine-02,29.627,58.459,5.023,2.788
2026-09-01T12:39:00,machine-02,28.782,59.47,4.983,1.935
2026-09-01T12:40:00,machine-02,28.336,59.99,4.875,3.435
2026-09-01T12:41:00,machine-02,27.663,60.854,4.897,1.923
2026-09-01T12:42:00,machine-02,25.91,62.828,4.746,1.568
2026-09-01T12:43:00,machine-02,24.961,63.888,4.895,2.492
2026-09-01T12:44:00,machine-02,24.872,64.185,4.928,2.058
2026-09-01T12:45:00,machine-02,23.77,65.453,4.697,1.043
2026-09-01T12:46:00,machine-02,23.568,65.971,4.85,1.608
2026-09-01T12:47:00,machine-02,23.213,65.935,4.748,0.98
2026-09-01T12:48:00,machine-02,21.898,67.689,4.664,0.839
2026-09-01T12:49:00,machine-02,21.467,68.41,4.722,1.29
2026-09-01T12:50:00,machine-02,21.953,67.491,4.943,1.245
2026-09-01T12:51:00,machine-02,21.854,67.803,4.73,0.662
2026-09-01T12:52:00,machine-02,22.154,67.479,4.38,0.727
2026-09-01T12:53:00,machine-02,22.754,66.805,4.226,0.724
2026-09-01T12:54:00,machine-02,23.302,66.165,4.257,0.682
2026-09-01T12:55:00,machine-02,23.86,65.388,4.355,1.293
2026-09-01T12:56:00,machine-02,24.412,64.632,4.507,1.183
2026-09-01T12:57:00,machine-02,24.609,64.564,4.551,1.99
2026-09-01T12:58:00,machine-02,27.53,60.953,4.98,4.72
2026-09-01T12:59:00,machine-02,30.627,57.291,5.515,4.82
2026-09-01T13:00:00,machine-02,31.755,55.891,5.285,1.192
2026-09-01T13:01:00,machine-02,30.743,57.054,4.725,0.656
2026-09-01T13:02:00,machine-02,28.838,59.402,4.662,1.134
2026-09-01T13:03:00,machine-02,28.856,59.439,4.844,3.325
2026-09-01T13:04:00,machine-02,29.668,58.34,5.138,2.213
2026-09-01T13:05:00,machine-02,29.511,58.409,5.013,1.663
2026-09-01T13:06:00,machine-02,28.912,59.183,4.929,1.314
2026-09-01T13:07:00,machine-02,27.161,61.13,4.518,0.55
2026-09-01T13:08:00,machine-02,25.209,63.838,4.283,0.673
2026-09-01T13:09:00,machine-02,23.035,66.482,4.267,0.704
2026-09-01T13:10:00,machine-02,20.89,68.896,4.144,0.579
2026-09-01T13:11:00,machine-02,19.279,70.896,4.095,0.686
2026-09-01T13:12:00,machine-02,18.6,71.735,4.18,0.643
2026-09-01T13:13:00,machine-02,18.277,71.987,4.418,0.918
2026-09-01T13:14:00,machine-02,18.031,72.433,4.463,1.185
2026-09-01T13:15:00,machine-02,18.429,71.758,4.453,1.018
2026-09-01T13:16:00,machine-02,19.039,71.27,4.448,1.266
2026-09-01T13:17:00,machine-02,19.33,70.789,4.54,1.409
2026-09-01T13:18:00,machine-02,19.971,69.882,4.558,1.155
2026-09-01T13:19:00,machine-02,20.586,69.251,4.639,1.229
2026-09-01T13:20:00,machine-02,20.997,68.79,4.65,1.071
2026-09-01T13:21:00,machine-02,22.395,67.167,4.669,2.235
2026-09-01T13:22:00,machine-02,24.848,64.207,4.944,2.772
2026-09-01T13:23:00,machine-02,26.268,62.52,5.172,2.049
2026-09-01T13:24:00,machine-02,27.27,61.282,5.151,2.303
2026-09-01T13:25:00,machine-02,28.649,59.652,5.168,2.833
2026-09-01T13:26:00,machine-02,29.905,57.97,5.271,2.491
2026-09-01T13:27:00,machine-02,32.054,55.45,5.475,4.098
2026-09-01T13:28:00,machine-02,34.629,52.48,5.945,5.929
2026-09-01T13:29:00,machine-02,36.751,50.0,6.016,4.71
2026-09-01T13:30:00,machine-02,37.346,49.131,5.888,4.093
2026-09-01T13:31:00,machine-02,37.185,49.342,5.724,2.72
2026-09-01T13:32:00,machine-02,36.253,50.492,5.505,2.635
2026-09-01T13:33:00,machine-02,36.224,50.589,5.504,4.345
2026-09-01T13:34:00,machine-02,36.696,49.82,5.778,4.519
2026-09-01T13:35:00,machine-02,36.425,50.574,5.877,4.1
2026-09-01T13:36:00,machine-02,36.056,50.787,5.706,3.087
2026-09-01T13:37:00,machine-02,34.593,52.563,5.425,2.125
2026-09-01T13:38:00,machine-02,32.082,55.628,5.08,1.971
2026-09-01T13:39:00,machine-02,30.898,57.135,4.898,1.747
2026-09-01T13:40:00,machine-02,28.891,59.172,4.664,0.789
2026-09-01T13:41:00,machine-02,26.952,61.664,4.536,0.99
2026-09-01T13:42:00,machine-02,25.686,63.163,4.504,1.155
2026-09-01T13:43:00,machine-02,25.167,63.878,4.745,1.76
2026-09-01T13:44:00,machine-02,24.432,64.639,4.958,1.261
2026-09-01T13:45:00,machine-02,23.421,65.808,4.783,1.712
2026-09-01T13:46:00,machine-02,24.445,64.432,4.929,4.092
2026-09-01T13:47:00,machine-02,25.943,63.015,5.243,4.591
2026-09-01T13:48:00,machine-02,26.982,61.67,5.344,2.463
2026-09-01T13:49:00,machine-02,27.212,61.316,5.221,1.375
2026-09-01T13:50:00,machine-02,27.09,61.557,4.864,1.029
2026-09-01T13:51:00,machine-02,26.411,62.438,4.769,0.9
2026-09-01T13:52:00,machine-02,25.786,63.083,4.863,0.835
2026-09-01T13:53:00,machine-02,25.108,63.851,4.773,0.697
2026-09-01T13:54:00,machine-02,25.007,63.845,4.654,1.504
2026-09-01T13:55:00,machine-02,26.545,62.193,4.775,2.663
2026-09-01T13:56:00,machine-02,28.739,59.459,4.905,2.084
2026-09-01T13:57:00,machine-02,29.53,58.811,4.775,0.973
2026-09-01T13:58:00,machine-02,28.338,60.173,4.609,0.561
2026-09-01T13:59:00,machine-02,27.941,60.373,4.546,0.86
2026-09-01T14:00:00,machine-02,28.122,60.237,4.305,1.425
2026-09-01T14:01:00,machine-02,27.876,60.512,4.496,0.765
2026-09-01T14:02:00,machine-02,27.411,61.062,4.56,0.705
2026-09-01T14:03:00,machine-02,27.298,61.267,4.6,1.874
2026-09-01T14:04:00,machine-02,28.739,59.652,5.009,4.445
2026-09-01T14:05:00,machine-02,30.474,57.425,5.393,4.71
2026-09-01T14:06:00,machine-02,30.557,57.342,5.398,2.74
2026-09-01T14:07:00,machine-02,30.938,56.829,5.349,2.957
2026-09-01T14:08:00,machine-02,30.452,57.519,5.359,2.512
2026-09-01T14:09:00,machine-02,28.507,59.683,5.013,0.782
2026-09-01T14:10:00,machine-02,26.316,62.44,4.896,1.519
2026-09-01T14:11:00,machine-02,25.515,63.338,4.916,1.821
2026-09-01T14:12:00,machine-02,24.24,64.891,4.71,1.026
2026-09-01T14:13:00,machine-02,22.653,66.853,4.545,1.211
2026-09-01T14:14:00,machine-02,21.451,68.317,4.597,1.108
2026-09-01T14:15:00,machine-02,21.195,68.7,4.614,1.636
2026-09-01T14:16:00,machine-02,21.633,67.844,4.65,2.502
2026-09-01T14:17:00,machine-02,23.886,65.247,5.015,5.473
2026-09-01T14:18:00,machine-02,26.681,61.906,5.48,5.256
2026-09-01T14:19:00,machine-02,28.86,59.41,5.952,5.395
2026-09-01T14:20:00,machine-02,30.68,57.125,6.134,5.969
2026-09-01T14:21:00,machine-02,32.215,55.178,6.101,4.575
2026-09-01T14:22:00,machine-02,33.379,53.973,5.909,2.171
2026-09-01T14:23:00,machine-02,32.573,54.773,5.319,0.918
2026-09-01T14:24:00,machine-02,32.325,55.253,4.899,1.039
2026-09-01T14:25:00,machine-02,31.052,56.837,4.515,0.612
2026-09-01T14:26:00,machine-02,30.117,57.8,4.325,1.038
2026-09-01T14:27:00,machine-02,29.465,58.842,4.381,0.716
2026-09-01T14:28:00,machine-02,29.087,59.081,4.344,0.602
2026-09-01T14:29:00,machine-02,28.827,59.315,4.46,1.697
2026-09-01T14:30:00,machine-02,29.395,58.783,4.603,1.012
2026-09-01T14:31:00,machine-02,29.508,58.475,4.419,1.11
2026-09-01T14:32:00,machine-02,29.675,58.619,4.461,1.891
2026-09-01T14:33:00,machine-02,29.906,58.039,4.672,3.479
2026-09-01T14:34:00,machine-02,30.036,57.924,5.007,2.809
2026-09-01T14:35:00,machine-02,28.855,59.371,5.104,1.838
2026-09-01T14:36:00,machine-02,27.755,60.652,4.949,1.5
2026-09-01T14:37:00,machine-02,27.41,61.21,4.983,2.097
2026-09-01T14:38:00,machine-02,27.456,61.008,4.911,1.809
2026-09-01T14:39:00,machine-02,26.669,62.095,4.845,2.551
2026-09-01T14:40:00,machine-02,26.257,62.539,4.877,1.791
2026-09-01T14:41:00,machine-02,24.342,64.787,4.772,1.152
2026-09-01T14:42:00,machine-02,23.712,65.484,4.89,2.833
2026-09-01T14:43:00,machine-02,24.063,65.11,5.078,3.248
2026-09-01T14:44:00,machine-02,25.81,63.072,5.23,4.893
2026-09-01T14:45:00,machine-02,27.363,61.166,5.382,4.034
2026-09-01T14:46:00,machine-02,27.957,60.279,5.452,2.068
2026-09-01T14:47:00,machine-02,26.72,61.924,5.176,1.099
2026-09-01T14:48:00,machine-02,25.127,63.902,4.784,0.94
2026-09-01T14:49:00,machine-02,24.044,65.253,4.621,0.704
2026-09-01T14:50:00,machine-02,22.807,66.534,4.553,0.651
2026-09-01T14:51:00,machine-02,22.573,66.977,4.5,0.774
2026-09-01T14:52:00,machine-02,22.753,66.605,4.439,0.673
2026-09-01T14:53:00,machine-02,23.037,66.388,4.262,1.148
2026-09-01T14:54:00,machine-02,23.638,65.811,4.365,0.819
2026-09-01T14:55:00,machine-02,24.354,64.79,4.641,2.221
2026-09-01T14:56:00,machine-02,26.352,62.28,4.927,2.636
2026-09-01T14:57:00,machine-02,28.618,59.694,5.224,4.752
2026-09-01T14:58:00,machine-02,31.22,56.549,5.518,3.583
2026-09-01T14:59:00,machine-02,32.544,55.002,5.451,2.739
2026-09-01T15:00:00,machine-02,33.407,53.925,5.299,3.031
2026-09-01T15:01:00,machine-02,34.558,52.482,5.236,5.022
2026-09-01T15:02:00,machine-02,35.574,51.105,5.505,3.247
2026-09-01T15:03:00,machine-02,34.779,52.348,5.332,2.449
2026-09-01T15:04:00,machine-02,33.907,53.237,5.342,2.56
2026-09-01T15:05:00,machine-02,33.904,53.446,5.508,4.891
2026-09-01T15:06:00,machine-02,35.002,51.971,5.898,4.845
2026-09-01T15:07:00,machine-02,34.709,52.419,5.77,3.439
2026-09-01T15:08:00,machine-02,33.42,53.98,5.448,1.41
2026-09-01T15:09:00,machine-02,30.156,57.924,4.989,0.688
2026-09-01T15:10:00,machine-02,27.998,60.343,4.865,1.436
2026-09-01T15:11:00,machine-02,26.317,62.226,4.977,2.661
2026-09-01T15:12:00,machine-02,27.702,61.02,5.475,5.158
2026-09-01T15:13:00,machine-02,29.439,58.782,5.961,5.759
2026-09-01T15:14:00,machine-02,30.355,57.577,6.058,4.941
2026-09-01T15:15:00,machine-02,31.031,56.741,6.021,5.406
2026-09-01T15:16:00,machine-02,31.614,56.214,5.997,5.4
2026-09-01T15:17:00,machine-02,32.537,54.779,6.204,6.034
2026-09-01T15:18:00,machine-02,33.358,54.0,6.268,5.883
2026-09-01T15:19:00,machine-02,34.811,52.325,6.361,5.833
2026-09-01T15:20:00,machine-02,35.845,50.714,6.366,4.709
2026-09-01T15:21:00,machine-02,35.749,51.104,5.964,2.689
2026-09-01T15:22:00,machine-02,35.655,51.285,5.706,3.424
2026-09-01T15:23:00,machine-02,36.375,50.332,5.582,3.189
2026-09-01T15:24:00,machine-02,36.657,49.867,5.481,4.011
2026-09-01T15:25:00,machine-02,37.392,49.139,5.577,3.256
2026-09-01T15:26:00,machine-02,37.229,49.333,5.593,2.524
2026-09-01T15:27:00,machine-02,37.693,48.661,5.342,3.041
2026-09-01T15:28:00,machine-02,38.021,48.239,5.423,3.719
2026-09-01T15:29:00,machine-02,39.58,46.575,5.821,5.927
2026-09-01T15:30:00,machine-02,40.491,45.266,6.011,3.152
2026-09-01T15:31:00,machine-02,39.325,46.73,5.555,2.316
2026-09-01T15:32:00,machine-02,38.261,48.203,5.375,4.154
2026-09-01T15:33:00,machine-02,39.264,46.905,5.468,4.611
2026-09-01T15:34:00,machine-02,38.495,47.587,5.674,3.758
2026-09-01T15:35:00,machine-02,37.735,48.624,5.673,5.14
2026-09-01T15:36:00,machine-02,38.092,48.309,5.881,4.516
2026-09-01T15:37:00,machine-02,36.266,50.545,5.709,3.254
2026-09-01T15:38:00,machine-02,34.266,52.731,5.751,2.604
2026-09-01T15:39:00,machine-02,33.265,54.007,5.592,3.107
2026-09-01T15:40:00,machine-02,33.384,53.914,5.664,4.522
2026-09-01T15:41:00,machine-02,33.785,53.479,5.908,5.677
2026-09-01T15:42:00,machine-02,33.368,53.93,5.817,3.259
2026-09-01T15:43:00,machine-02,32.724,54.802,5.841,3.683
2026-09-01T15:44:00,machine-02,31.966,55.699,5.773,3.444
2026-09-01T15:45:00,machine-02,31.837,55.68,5.655,5.494
2026-09-01T15:46:00,machine-02,32.826,54.604,5.997,4.881
2026-09-01T15:47:00,machine-02,32.99,54.408,6.072,4.497
2026-09-01T15:48:00,machine-02,33.211,54.175,6.044,4.805
2026-09-01T15:49:00,machine-02,34.244,52.916,6.058,5.552
2026-09-01T15:50:00,machine-02,34.934,52.064,5.935,3.499
2026-09-01T15:51:00,machine-02,34.45,52.435,5.607,1.979
2026-09-01T15:52:00,machine-02,33.31,54.004,5.391,1.44
2026-09-01T15:53:00,machine-02,32.632,54.699,5.131,1.321
2026-09-01T15:54:00,machine-02,31.861,55.886,4.733,0.821
2026-09-01T15:55:00,machine-02,31.595,56.139,4.696,1.662
2026-09-01T15:56:00,machine-02,31.521,56.212,4.902,2.14
2026-09-01T15:57:00,machine-02,32.738,54.781,4.902,3.915
2026-09-01T15:58:00,machine-02,34.537,52.642,5.315,4.379
2026-09-01T15:59:00,machine-02,35.95,50.472,5.228,4.725
2026-09-01T16:00:00,machine-02,36.83,49.787,5.398,2.989
2026-09-01T16:01:00,machine-02,36.754,49.971,5.187,2.951
2026-09-01T16:02:00,machine-02,37.569,49.049,5.264,5.586
2026-09-01T16:03:00,machine-02,38.144,48.165,5.559,5.932
2026-09-01T16:04:00,machine-02,38.704,47.391,5.833,6.002
2026-09-01T16:05:00,machine-02,39.225,47.048,6.057,6.285
2026-09-01T16:06:00,machine-02,38.567,47.734,6.22,5.891
2026-09-01T16:07:00,machine-02,38.423,47.953,6.32,6.116
2026-09-01T16:08:00,machine-02,38.564,47.623,6.272,6.173
2026-09-01T16:09:00,machine-02,38.63,47.54,6.506,6.083
2026-09-01T16:10:00,machine-02,38.392,47.89,6.43,5.357
2026-09-01T16:11:00,machine-02,37.914,48.485,6.31,5.698
2026-09-01T16:12:00,machine-02,37.234,49.345,6.341,6.039
2026-09-01T16:13:00,machine-02,36.89,49.692,6.341,6.135
2026-09-01T16:14:00,machine-02,36.559,50.224,6.181,5.459
2026-09-01T16:15:00,machine-02,36.17,50.639,6.311,4.023
2026-09-01T16:16:00,machine-02,35.471,51.622,5.937,3.89
2026-09-01T16:17:00,machine-02,35.05,51.91,5.707,2.907
2026-09-01T16:18:00,machine-02,33.291,53.804,5.355,2.123
2026-09-01T16:19:00,machine-02,32.275,55.265,5.461,2.633
2026-09-01T16:20:00,machine-02,31.952,55.515,5.558,2.553
2026-09-01T16:21:00,machine-02,31.718,56.14,5.599,2.014
2026-09-01T16:22:00,machine-02,30.96,57.022,5.454,0.667
2026-09-01T16:23:00,machine-02,30.01,58.044,5.017,1.071
2026-09-01T16:24:00,machine-02,30.504,57.437,4.815,2.102
2026-09-01T16:25:00,machine-02,31.891,55.57,5.043,4.269
2026-09-01T16:26:00,machine-02,34.316,52.903,5.417,5.676
2026-09-01T16:27:00,machine-02,36.019,50.722,5.598,4.664
2026-09-01T16:28:00,machine-02,36.801,49.805,5.455,3.217
2026-09-01T16:29:00,machine-02,37.215,49.481,5.492,3.422
2026-09-01T16:30:00,machine-02,37.651,48.743,5.314,3.255
2026-09-01T16:31:00,machine-02,38.262,48.154,5.286,3.988
2026-09-01T16:32:00,machine-02,38.915,47.444,5.539,5.727
2026-09-01T16:33:00,machine-02,38.633,47.619,5.642,3.976
2026-09-01T16:34:00,machine-02,38.736,47.364,5.759,4.788
2026-09-01T16:35:00,machine-02,38.576,47.713,5.827,5.483
2026-09-01T16:36:00,machine-02,38.783,47.42,5.915,5.01
2026-09-01T16:37:00,machine-02,38.355,47.862,5.971,4.718
2026-09-01T16:38:00,machine-02,38.339,48.001,6.215,5.748
2026-09-01T16:39:00,machine-02,37.736,48.701,6.22,5.665
2026-09-01T16:40:00,machine-02,36.948,49.751,5.933,5.379
2026-09-01T16:41:00,machine-02,35.822,51.1,5.951,5.388
2026-09-01T16:42:00,machine-02,35.373,51.516,6.011,4.701
2026-09-01T16:43:00,machine-02,34.897,52.11,5.85,5.002
2026-09-01T16:44:00,machine-02,34.49,52.812,6.036,5.282
2026-09-01T16:45:00,machine-02,34.135,53.073,6.063,5.417
2026-09-01T16:46:00,machine-02,34.42,52.578,6.114,5.229
2026-09-01T16:47:00,machine-02,33.36,53.704,6.119,3.751
2026-09-01T16:48:00,machine-02,33.638,53.563,6.319,5.477
2026-09-01T16:49:00,machine-02,34.513,52.509,6.402,5.156
2026-09-01T16:50:00,machine-02,35.556,51.087,6.382,5.071
2026-09-01T16:51:00,machine-02,36.599,49.82,6.185,3.579
2026-09-01T16:52:00,machine-02,36.75,49.845,5.889,3.948
2026-09-01T16:53:00,machine-02,37.01,49.608,5.734,3.827
2026-09-01T16:54:00,machine-02,33.504,53.915,5.694,3.391
2026-09-01T16:55:00,machine-02,32.924,54.561,5.563,3.154
2026-09-01T16:56:00,machine-02,32.756,54.602,5.525,2.994
2026-09-01T16:57:00,machine-02,32.9,54.423,5.38,2.889
2026-09-01T16:58:00,machine-02,33.081,54.287,5.288,3.202
2026-09-01T16:59:00,machine-02,33.494,53.782,5.275,3.43
2026-09-01T17:00:00,machine-02,33.683,53.46,5.355,3.255
2026-09-01T17:01:00,machine-02,33.406,53.669,5.2,2.558
2026-09-01T17:02:00,machine-02,32.618,54.822,5.043,1.289
2026-09-01T17:03:00,machine-02,31.982,55.689,4.969,1.44
2026-09-01T17:04:00,machine-02,31.918,55.65,4.936,1.904
2026-09-01T17:05:00,machine-02,32.19,55.455,5.062,2.165
2026-09-01T17:06:00,machine-02,32.024,55.532,5.074,2.297
2026-09-01T17:07:00,machine-02,30.982,56.868,5.074,1.756
2026-09-01T17:08:00,machine-02,29.878,58.204,5.003,1.103
2026-09-01T17:09:00,machine-02,28.521,59.821,4.821,1.466
2026-09-01T17:10:00,machine-02,28.181,60.181,4.885,1.693
2026-09-01T17:11:00,machine-02,27.208,61.393,4.681,0.918
2026-08-31T17:28:00,machine-03,26.903,61.728,5.029,3.275
2026-08-31T17:29:00,machine-03,28.639,59.489,5.093,3.905
2026-08-31T17:30:00,machine-03,30.883,57.061,5.413,3.929
2026-08-31T17:31:00,machine-03,32.961,54.332,5.577,5.328
2026-08-31T17:32:00,machine-03,35.599,51.226,5.713,4.141
2026-08-31T17:33:00,machine-03,36.232,50.561,5.501,3.018
2026-08-31T17:34:00,machine-03,36.309,50.32,5.479,2.73
2026-08-31T17:35:00,machine-03,37.004,49.731,5.437,3.935
2026-08-31T17:36:00,machine-03,38.805,47.519,5.702,5.619
2026-08-31T17:37:00,machine-03,40.718,45.178,5.893,5.565
2026-08-31T17:38:00,machine-03,41.354,44.254,5.804,2.728
2026-08-31T17:39:00,machine-03,40.395,45.424,5.505,2.681
2026-08-31T17:40:00,machine-03,40.082,45.948,5.278,3.696
2026-08-31T17:41:00,machine-03,40.15,45.67,5.319,4.567
2026-08-31T17:42:00,machine-03,40.706,45.199,5.583,5.738
2026-08-31T17:43:00,machine-03,40.849,44.816,5.546,4.121
2026-08-31T17:44:00,machine-03,39.623,46.358,5.392,4.396
2026-08-31T17:45:00,machine-03,39.897,46.178,5.752,6.06
2026-08-31T17:46:00,machine-03,39.5,46.583,6.058,4.666
2026-08-31T17:47:00,machine-03,38.695,47.575,5.982,4.476
2026-08-31T17:48:00,machine-03,38.16,48.29,5.775,5.973
2026-08-31T17:49:00,machine-03,37.5,48.905,5.977,5.979
2026-08-31T17:50:00,machine-03,37.164,49.539,6.143,5.879
2026-08-31T17:51:00,machine-03,36.469,50.144,6.147,5.748
2026-08-31T17:52:00,machine-03,36.409,50.133,6.268,6.104
2026-08-31T17:53:00,machine-03,36.243,50.559,6.358,4.56
2026-08-31T17:54:00,machine-03,35.958,50.743,6.005,3.333
2026-08-31T17:55:00,machine-03,34.953,52.087,5.791,2.206
2026-08-31T17:56:00,machine-03,32.719,54.624,5.157,0.862
2026-08-31T17:57:00,machine-03,30.682,57.254,4.731,0.658
2026-08-31T17:58:00,machine-03,28.923,59.353,4.788,0.583
2026-08-31T17:59:00,machine-03,28.027,60.289,4.655,0.99
2026-08-31T18:00:00,machine-03,28.407,59.897,4.598,1.196
2026-08-31T18:01:00,machine-03,29.013,58.92,4.853,1.465
2026-08-31T18:02:00,machine-03,29.269,58.968,4.696,1.154
2026-08-31T18:03:00,machine-03,29.563,58.47,4.709,1.686
2026-08-31T18:04:00,machine-03,30.066,58.122,4.84,1.128
2026-08-31T18:05:00,machine-03,29.689,58.395,4.69,0.969
2026-08-31T18:06:00,machine-03,30.253,57.647,4.823,1.743
2026-08-31T18:07:00,machine-03,31.046,56.993,4.752,1.226
2026-08-31T18:08:00,machine-03,31.047,56.743,4.547,0.584
2026-08-31T18:09:00,machine-03,30.145,57.793,4.272,0.75
2026-08-31T18:10:00,machine-03,29.953,58.099,4.275,1.028
2026-08-31T18:11:00,machine-03,29.468,58.736,4.289,0.812
2026-08-31T18:12:00,machine-03,29.15,59.024,4.627,3.549
2026-08-31T18:13:00,machine-03,30.007,57.914,4.918,3.35
2026-08-31T18:14:00,machine-03,30.864,56.987,5.128,3.696
2026-08-31T18:15:00,machine-03,32.388,55.04,5.196,3.967
2026-08-31T18:16:00,machine-03,33.275,54.091,5.234,4.896
2026-08-31T18:17:00,machine-03,33.966,53.303,5.584,5.639
2026-08-31T18:18:00,machine-03,34.605,52.362,5.901,5.621
2026-08-31T18:19:00,machine-03,35.157,51.697,6.018,5.545
2026-08-31T18:20:00,machine-03,34.627,52.445,5.871,3.545
2026-08-31T18:21:00,machine-03,33.305,53.919,5.532,2.711
2026-08-31T18:22:00,machine-03,32.425,55.048,5.403,2.811
2026-08-31T18:23:00,machine-03,32.604,54.925,5.486,3.754
2026-08-31T18:24:00,machine-03,32.255,55.349,5.564,2.761
2026-08-31T18:25:00,machine-03,31.364,56.434,5.423,2.242
2026-08-31T18:26:00,machine-03,30.034,57.903,5.094,0.822
2026-08-31T18:27:00,machine-03,28.459,59.684,4.831,0.733
2026-08-31T18:28:00,machine-03,27.703,60.65,4.729,0.594
